,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,발생지시도,발생지시군구,사고유형_대분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,경도,위도
13943,2015,2015-07-01 02:00,야,수,1,4,2,1,광주,서구,차대차,측면충돌,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승용차,승용차,126.83219129999999,35.14019155
13944,2015,2015-07-01 06:20,주,수,1,2,0,1,경북,경산시,차대차,기타,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,승용차,128.8328945,35.81037297
13945,2015,2015-07-01 06:45,주,수,1,1,0,0,울산,울주군,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,129.2558008,35.5319986
13946,2015,2015-07-01 13:29,주,수,1,1,0,0,전남,장성군,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,특수차,126.65443629999999,35.24535384
13947,2015,2015-07-01 15:40,주,수,1,1,0,0,광주,서구,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,자전거,126.83753870000001,35.11154669
13948,2015,2015-07-01 19:50,야,수,1,1,0,0,광주,서구,차대사람,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,보행자,126.8587345,35.15023562
13949,2015,2015-07-01 19:40,야,수,1,1,0,0,울산,북구,차대차,기타,운전자법규위반,신호위반,교차로,교차로내,이륜차,승용차,129.36133619999998,35.56162574
13950,2015,2015-07-02 00:01,야,목,1,1,0,0,경북,경주시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,보행자,129.31758689999998,35.74225989
13951,2015,2015-07-02 03:05,야,목,1,1,0,0,충북,영동군,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,농기계,127.8000788,36.17076727
13952,2015,2015-07-02 06:09,주,목,1,1,0,0,경기,이천시,차량단독,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,127.4300653,37.22655856
13953,2015,2015-07-02 08:53,주,목,1,1,0,0,경기,남양주시,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,보행자,127.2064133,37.63324892
13954,2015,2015-07-02 08:40,주,목,1,1,0,0,세종,세종,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,127.2096625,36.59943408
13955,2015,2015-07-02 09:55,주,목,1,1,0,0,전북,남원시,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,127.35603329999999,35.49253452
13956,2015,2015-07-02 10:17,주,목,1,1,0,0,충남,당진시,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,126.6925344,36.8347134
13957,2015,2015-07-02 14:50,주,목,1,1,0,0,서울,서초구,차대사람,기타,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,화물차,보행자,127.0209369,37.49034563
13958,2015,2015-07-02 14:45,주,목,1,1,0,0,충남,서천군,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,승용차,126.67233600000002,36.03311315
13959,2015,2015-07-02 14:48,주,목,1,1,0,0,전북,고창군,차대사람,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,화물차,보행자,126.69053670000001,35.52256266
13960,2015,2015-07-02 17:40,주,목,1,1,0,0,대전,서구,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,127.3835081,36.33919066
13961,2015,2015-07-02 21:15,야,목,1,1,0,0,경남,거제시,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.6975584,34.86586374
13962,2015,2015-07-02 23:05,야,목,1,1,0,0,강원,동해시,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,보행자,129.1169002,37.52773056
13963,2015,2015-07-03 01:40,야,금,1,1,0,0,충남,아산시,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,없음,126.9561824,36.81965192
13964,2015,2015-07-03 04:55,야,금,1,1,0,0,부산,강서구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,128.9120144,35.08673047
13965,2015,2015-07-03 06:10,주,금,1,1,0,0,충남,부여군,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,126.87003500000002,36.26227306
13966,2015,2015-07-03 09:10,주,금,1,1,0,0,경기,평택시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,승용차,127.0556531,37.05278228
13967,2015,2015-07-03 10:30,주,금,1,1,0,0,대구,동구,차대차,측면충돌,운전자법규위반,신호위반,단일로,횡단보도상,승용차,이륜차,128.6966117,35.87366272
13968,2015,2015-07-03 16:03,주,금,1,3,1,1,강원,강릉시,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승합차,128.87036080000001,37.75813368
13969,2015,2015-07-03 18:19,야,금,1,1,0,0,경북,구미시,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,128.3031111,36.32722728
13970,2015,2015-07-03 21:05,야,금,1,4,2,1,서울,은평구,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,126.8823845,37.59104999
13971,2015,2015-07-03 21:00,야,금,1,1,0,0,경기,수원시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.0351494,37.24612872
13972,2015,2015-07-03 21:05,야,금,1,1,0,0,경남,창원시(통합),차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,128.5863325,35.2138848
13973,2015,2015-07-03 23:10,야,금,1,2,1,0,전남,진도군,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,없음,126.3115375,34.50041282
13974,2015,2015-07-04 00:16,야,토,1,1,0,0,서울,동대문구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.0640423,37.56305367
13975,2015,2015-07-04 00:10,야,토,1,1,0,0,부산,해운대구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,보행자,129.1269519,35.16619961
13976,2015,2015-07-04 02:05,야,토,1,2,0,1,전남,나주시,차대차,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.73905500000001,35.03572111
13977,2015,2015-07-04 05:30,야,토,1,1,0,0,서울,송파구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,127.0973,37.50580953
13978,2015,2015-07-04 07:37,주,토,1,1,0,0,경기,양주시,차대차,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,126.9797745,37.721104100000005
13979,2015,2015-07-04 08:25,주,토,1,1,0,0,경기,하남시,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,127.26911570000001,37.52898463
13980,2015,2015-07-04 17:53,주,토,1,1,0,0,충남,당진시,차대차,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,원동기장치자전거,126.7984466,36.81476939
13981,2015,2015-07-04 17:40,주,토,1,1,0,0,경북,포항시,차대사람,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,129.403855,35.95788849
13982,2015,2015-07-04 23:15,야,토,1,1,0,0,경기,부천시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,자전거,없음,126.7861825,37.50333867
13983,2015,2015-07-05 09:15,주,일,1,3,2,0,충북,음성군,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.61471170000002,37.07923176
13984,2015,2015-07-05 10:50,주,일,1,1,0,0,경남,양산시,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,128.9644418,35.45170039
13985,2015,2015-07-05 14:20,주,일,1,1,0,0,경북,봉화군,차량단독,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,128.8835822,36.86524375
13986,2015,2015-07-05 15:00,주,일,1,2,0,1,강원,홍천군,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,128.06062250000002,37.74696707
13987,2015,2015-07-05 15:35,주,일,1,6,0,5,충북,청주시,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,이륜차,127.47728909999998,36.61011679
13988,2015,2015-07-05 15:05,주,일,1,1,0,0,경북,영덕군,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,129.37860700000002,36.41538666
13989,2015,2015-07-05 17:30,주,일,1,5,4,0,강원,강릉시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,129.0139798,37.59258639
13990,2015,2015-07-05 17:15,주,일,1,1,0,0,전남,여수시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,승용차,127.66803529999999,34.78234296
13991,2015,2015-07-05 18:10,야,일,2,2,0,0,경남,창녕군,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,128.5349644,35.49381692
13992,2015,2015-07-05 20:15,야,일,1,1,0,0,충남,부여군,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,126.7491738,36.19940549
13993,2015,2015-07-06 00:10,야,월,1,1,0,0,부산,해운대구,차대사람,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,보행자,129.1453709,35.22261567
13994,2015,2015-07-06 01:06,야,월,1,2,0,1,경북,경주시,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,128.9769175,35.81437819
13995,2015,2015-07-06 04:28,야,월,1,1,0,0,부산,강서구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,128.9349456,35.21896409
13996,2015,2015-07-06 04:20,야,월,1,2,1,0,대구,달성군,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.4375791,35.66304433
13997,2015,2015-07-06 06:10,주,월,1,1,0,0,충남,홍성군,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,126.68428519999999,36.58962211
13998,2015,2015-07-06 06:08,주,월,1,1,0,0,경북,안동시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,128.7310874,36.55952135
13999,2015,2015-07-06 08:00,주,월,1,1,0,0,대구,달서구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,128.5286403,35.83691093
14000,2015,2015-07-06 09:30,주,월,1,2,1,0,경기,양주시,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,건설기계,126.9992828,37.73247314
14001,2015,2015-07-06 11:10,주,월,1,2,1,0,충북,충주시,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.77318899999999,37.13584344
14002,2015,2015-07-06 18:35,야,월,1,1,0,0,대구,달성군,차량단독,기타,운전자법규위반,기타(운전자법규위반),교차로,교차로부근,화물차,없음,128.4394912,35.70176229
14003,2015,2015-07-06 21:02,야,월,1,1,0,0,전북,부안군,차대차,기타,운전자법규위반,기타(운전자법규위반),교차로,교차로부근,자전거,화물차,126.73656840000001,35.72734229
14004,2015,2015-07-06 23:50,야,월,1,2,1,0,경북,안동시,차대차,기타,운전자법규위반,신호위반,교차로,교차로내,이륜차,승용차,128.756268,36.55599091
14005,2015,2015-07-07 00:02,야,화,1,1,0,0,서울,성북구,차대차,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,불명,승용차,127.0043996,37.58772257
14006,2015,2015-07-07 00:00,야,화,1,1,0,0,경북,경주시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,승용차,129.31697309999998,35.74444175
14007,2015,2015-07-07 04:20,야,화,1,1,0,0,충북,옥천군,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,127.6612899,36.28012335
14008,2015,2015-07-07 06:39,주,화,1,1,0,0,경기,수원시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,126.99870849999999,37.26981293
14009,2015,2015-07-07 08:55,주,화,1,1,0,0,대구,수성구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,128.62120259999998,35.82985313
14010,2015,2015-07-07 10:40,주,화,1,4,3,0,충남,보령시,차량단독,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.5509257,36.3467117
14011,2015,2015-07-07 11:30,주,화,1,1,0,0,부산,동래구,차대차,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,129.0677392,35.21420644
14012,2015,2015-07-07 12:05,주,화,1,1,0,0,제주,제주시,차량단독,공작물충돌,운전자법규위반,과속,단일로,기타단일로,승용차,없음,126.3487909,33.46609611
14013,2015,2015-07-07 12:20,주,화,1,2,1,0,대전,중구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,127.41259199999999,36.33920645
14014,2015,2015-07-07 17:00,주,화,1,1,0,0,충남,서산시,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,126.44544520000001,36.88888286
14015,2015,2015-07-07 21:05,야,화,1,1,0,0,경기,김포시,차대사람,횡단중,운전자법규위반,과속,교차로,교차로부근,화물차,보행자,126.7123215,37.62746973
14016,2015,2015-07-07 21:10,야,화,1,1,0,0,경북,칠곡군,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,128.408378,36.0802299
14017,2015,2015-07-07 23:45,야,화,1,1,0,0,서울,은평구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.9037088,37.58012904
14018,2015,2015-07-08 00:50,야,수,1,1,0,0,충남,아산시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.10735679999999,36.78728957
14019,2015,2015-07-08 01:55,야,수,1,1,0,0,경기,화성시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,126.9615477,37.23771337
14020,2015,2015-07-08 04:32,야,수,1,2,0,0,경남,창원시(통합),차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,128.7045441,35.21506549
14021,2015,2015-07-08 05:10,야,수,1,1,0,0,울산,남구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자,129.3206898,35.54740771
14022,2015,2015-07-08 07:06,주,수,1,1,0,0,부산,사하구,차대차,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,원동기장치자전거,129.0062266,35.08428025
14023,2015,2015-07-08 09:25,주,수,1,1,0,0,울산,울주군,차대차,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,화물차,129.3380468,35.42715214
14024,2015,2015-07-08 10:35,주,수,1,1,0,0,경북,김천시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,화물차,128.1167649,36.16195465
14025,2015,2015-07-08 11:55,주,수,1,1,0,0,전북,부안군,차대차,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,126.6359867,35.78319232
14026,2015,2015-07-08 12:50,주,수,1,1,0,0,제주,제주시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,126.29484550000001,33.35718412
14027,2015,2015-07-08 16:08,주,수,1,1,0,0,전북,전주시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.1557188,35.81400618
14028,2015,2015-07-08 17:30,주,수,1,1,0,0,대전,서구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,127.38423300000001,36.33122172
14029,2015,2015-07-08 22:00,야,수,1,1,0,0,경남,밀양시,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,보행자,128.7703662,35.47377036
14030,2015,2015-07-09 02:00,야,목,2,2,0,0,경기,화성시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.76680470000001,37.050681700000005
14031,2015,2015-07-09 07:45,주,목,1,2,0,1,충북,청주시,차대차,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,화물차,승용차,127.3538457,36.64765787
14032,2015,2015-07-09 07:20,주,목,1,1,0,0,전남,영암군,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.4464572,34.76885558
14033,2015,2015-07-09 07:08,주,목,1,1,0,0,인천,남구,차대사람,횡단중,운전자법규위반,신호위반,교차로,교차로내,승합차,보행자,126.6690227,37.46406713
14034,2015,2015-07-09 08:15,주,목,1,2,0,1,경기,평택시,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,126.890801,36.93715407
14035,2015,2015-07-09 14:12,주,목,1,1,0,0,경남,밀양시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,128.8815515,35.58628287
14036,2015,2015-07-09 15:10,주,목,1,1,0,0,경북,포항시,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,129.3684642,35.99696376
14037,2015,2015-07-09 18:40,야,목,1,2,1,0,대구,달성군,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.5030119,35.69620978
14038,2015,2015-07-10 01:45,야,금,1,1,0,0,부산,동래구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,129.06495379999998,35.19901447
14039,2015,2015-07-10 03:40,야,금,1,2,0,1,서울,용산구,차대차,측면충돌,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,이륜차,화물차,126.96356609999998,37.52468406
14040,2015,2015-07-10 03:00,야,금,1,1,0,0,광주,북구,차대사람,횡단중,운전자법규위반,과속,단일로,횡단보도상,승용차,보행자,126.8737163,35.20487582
14041,2015,2015-07-10 03:55,야,금,1,2,1,0,광주,북구,차대차,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,원동기장치자전거,126.9367919,35.18023558
14042,2015,2015-07-10 04:05,야,금,1,8,6,1,전북,전주시,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승합차,승용차,127.11056359999999,35.85093369
14043,2015,2015-07-10 04:55,야,금,1,1,0,0,경북,경주시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,129.21740970000002,35.85102811
14044,2015,2015-07-10 06:55,주,금,1,1,0,0,인천,서구,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,126.64857420000001,37.50430173
14045,2015,2015-07-10 07:37,주,금,1,2,0,1,경기,안산시,차대차,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,승용차,126.829176,37.32962758
14046,2015,2015-07-10 07:50,주,금,1,1,0,0,충북,단양군,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,128.332142,36.93751399
14047,2015,2015-07-10 07:50,주,금,1,1,0,0,경북,구미시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,128.41747320000002,36.16611347
14048,2015,2015-07-10 09:10,주,금,1,1,0,0,서울,종로구,차대사람,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,보행자,126.9764837,37.5725496
14049,2015,2015-07-10 10:34,주,금,1,1,0,0,전남,나주시,차대차,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,화물차,126.7585509,34.92596712
14050,2015,2015-07-10 11:45,주,금,2,5,1,1,경북,칠곡군,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.4344755,35.97574662
14051,2015,2015-07-10 12:10,주,금,1,1,0,0,경북,포항시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,129.2528292,36.09361503
14052,2015,2015-07-10 14:30,주,금,1,1,0,0,경기,평택시,차대차,기타,운전자법규위반,신호위반,교차로,교차로내,이륜차,승용차,127.0746246,37.05308619
14053,2015,2015-07-10 15:05,주,금,1,1,0,0,인천,동구,차대사람,횡단중,운전자법규위반,안전거리 미확보,단일로,횡단보도상,화물차,보행자,126.63470120000001,37.47801695
14054,2015,2015-07-10 17:15,주,금,1,1,0,0,경기,연천군,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,127.0764077,38.12131483
14055,2015,2015-07-10 19:20,야,금,1,1,0,0,전북,완주군,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.299888,35.82672088
14056,2015,2015-07-10 19:45,야,금,1,1,0,0,경북,안동시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,128.5497617,36.57126668
14057,2015,2015-07-10 20:55,야,금,1,1,0,0,부산,강서구,차대사람,기타,운전자법규위반,과속,교차로,교차로내,승용차,보행자,128.9030344,35.11896003
14058,2015,2015-07-10 22:29,야,금,1,1,0,0,서울,서대문구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.95082620000001,37.58134733
14059,2015,2015-07-10 23:30,야,금,1,1,0,0,전남,목포시,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,이륜차,보행자,126.38550020000001,34.78378627
14060,2015,2015-07-11 00:40,야,토,1,2,1,0,충남,예산군,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.8079668,36.68487039
14061,2015,2015-07-11 03:40,야,토,1,1,0,0,서울,양천구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,126.84616640000002,37.52169488
14062,2015,2015-07-11 06:27,주,토,1,4,0,0,경기,안양시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,126.89312620000001,37.37104858
14063,2015,2015-07-11 10:35,주,토,1,1,0,0,전북,김제시,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,승용차,126.7778067,35.84896171
14064,2015,2015-07-11 11:20,주,토,2,2,0,0,경북,울진군,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,129.45493390000001,36.75169973
14065,2015,2015-07-11 12:15,주,토,1,1,0,0,충남,금산군,차대차,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,원동기장치자전거,승용차,127.49474409999999,36.11677836
14066,2015,2015-07-11 19:50,야,토,1,1,0,0,충남,당진시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.78231399999999,36.96213067
14067,2015,2015-07-12 01:25,야,일,1,1,0,0,광주,서구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.88075890000002,35.15265855
14068,2015,2015-07-12 03:20,야,일,1,1,0,0,경남,창원시(통합),차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,128.5756938,35.22943421
14069,2015,2015-07-12 04:00,야,일,1,2,0,0,서울,강동구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.1708257,37.56665808
14070,2015,2015-07-12 05:08,야,일,1,1,0,0,서울,성동구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.0309185,37.56373793
14071,2015,2015-07-12 22:45,야,일,1,1,0,0,경기,이천시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.4467751,37.23699653
14072,2015,2015-07-13 08:40,주,월,1,1,0,0,서울,서초구,차대차,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,이륜차,화물차,126.9881832,37.49119076
14073,2015,2015-07-13 08:10,주,월,1,1,0,0,경기,고양시,차대사람,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,보행자,126.83568700000001,37.65935171
14074,2015,2015-07-13 10:45,주,월,1,1,0,0,강원,원주시,차량단독,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,127.92162890000002,37.41923939
14075,2015,2015-07-13 10:25,주,월,1,1,0,0,충남,보령시,차대사람,횡단중,운전자법규위반,과속,단일로,횡단보도부근,승용차,보행자,126.59981100000002,36.46105763
14076,2015,2015-07-13 11:32,주,월,1,1,0,0,울산,남구,차대차,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,자전거,129.3089138,35.50390642
14077,2015,2015-07-13 12:30,주,월,1,1,0,0,경기,하남시,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,127.15886,37.51352070000001
14078,2015,2015-07-13 13:12,주,월,1,2,1,0,대전,중구,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.38929340000001,36.2826331
14079,2015,2015-07-13 13:06,주,월,1,1,0,0,경남,창원시(통합),차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,보행자,128.5832449,35.20972877
14080,2015,2015-07-13 14:40,주,월,1,2,1,0,경기,성남시,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,승합차,127.10317690000001,37.35953145
14081,2015,2015-07-13 21:05,야,월,1,1,0,0,전북,군산시,차량단독,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,없음,126.88466580000001,35.98277549
14082,2015,2015-07-13 21:28,야,월,1,1,0,0,경북,경주시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,129.0306696,35.75807258
14083,2015,2015-07-13 22:40,야,월,1,3,0,2,서울,광진구,차대차,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,127.1076996,37.54438656
14084,2015,2015-07-13 22:40,야,월,1,1,0,0,서울,강동구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,127.17344240000001,37.54800281
14085,2015,2015-07-13 22:55,야,월,1,1,0,0,대구,남구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,128.573947,35.84101339
14086,2015,2015-07-13 23:10,야,월,1,2,1,0,충북,음성군,차대차,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,127.5695949,36.92942911
14087,2015,2015-07-14 03:20,야,화,1,1,0,0,경북,포항시,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,129.3490717,36.14532561
